arrival_date,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,hotel_City Hotel,hotel_Resort Hotel,arrival_date_week_number_1,arrival_date_week_number_2,arrival_date_week_number_3,arrival_date_week_number_4,arrival_date_week_number_5,arrival_date_week_number_6,arrival_date_week_number_7,arrival_date_week_number_8,arrival_date_week_number_9,arrival_date_week_number_10,arrival_date_week_number_11,arrival_date_week_number_12,arrival_date_week_number_13,arrival_date_week_number_14,arrival_date_week_number_15,arrival_date_week_number_16,arrival_date_week_number_17,arrival_date_week_number_18,arrival_date_week_number_19,arrival_date_week_number_20,arrival_date_week_number_21,arrival_date_week_number_22,arrival_date_week_number_23,arrival_date_week_number_24,arrival_date_week_number_25,arrival_date_week_number_26,arrival_date_week_number_27,arrival_date_week_number_28,arrival_date_week_number_29,arrival_date_week_number_30,arrival_date_week_number_31,arrival_date_week_number_32,arrival_date_week_number_33,arrival_date_week_number_34,arrival_date_week_number_35,arrival_date_week_number_36,arrival_date_week_number_37,arrival_date_week_number_38,arrival_date_week_number_39,arrival_date_week_number_40,arrival_date_week_number_41,arrival_date_week_number_42,arrival_date_week_number_43,arrival_date_week_number_44,arrival_date_week_number_45,arrival_date_week_number_46,arrival_date_week_number_47,arrival_date_week_number_48,arrival_date_week_number_49,arrival_date_week_number_50,arrival_date_week_number_51,arrival_date_week_number_52,arrival_date_week_number_53,arrival_date_year_2015,arrival_date_year_2016,arrival_date_year_2017,arrival_date_day_of_month_01,arrival_date_day_of_month_02,arrival_date_day_of_month_03,arrival_date_day_of_month_04,arrival_date_day_of_month_05,arrival_date_day_of_month_06,arrival_date_day_of_month_07,arrival_date_day_of_month_08,arrival_date_day_of_month_09,arrival_date_day_of_month_10,arrival_date_day_of_month_11,arrival_date_day_of_month_12,arrival_date_day_of_month_13,arrival_date_day_of_month_14,arrival_date_day_of_month_15,arrival_date_day_of_month_16,arrival_date_day_of_month_17,arrival_date_day_of_month_18,arrival_date_day_of_month_19,arrival_date_day_of_month_20,arrival_date_day_of_month_21,arrival_date_day_of_month_22,arrival_date_day_of_month_23,arrival_date_day_of_month_24,arrival_date_day_of_month_25,arrival_date_day_of_month_26,arrival_date_day_of_month_27,arrival_date_day_of_month_28,arrival_date_day_of_month_29,arrival_date_day_of_month_30,arrival_date_day_of_month_31,arrival_date_month_01,arrival_date_month_02,arrival_date_month_03,arrival_date_month_04,arrival_date_month_05,arrival_date_month_06,arrival_date_month_07,arrival_date_month_08,arrival_date_month_09,arrival_date_month_10,arrival_date_month_11,arrival_date_month_12,meal_BB,meal_FB,meal_HB,meal_SC,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,reserved_room_type_L,assigned_room_type_A,assigned_room_type_B,assigned_room_type_C,assigned_room_type_D,assigned_room_type_E,assigned_room_type_F,assigned_room_type_G,assigned_room_type_H,assigned_room_type_I,assigned_room_type_K,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,assigned_room_type_P,reserved_room_type_P
2015-10-14,5750,43,187,117,2,0,1,1,1,26,0,7,54,29.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,62.0,0.0,6.0,1.0,0.0,0.0,8.0,13.0,16.0,6.0,26.0,24.0,13.0,0.0,32.0,0.0,51.0,0.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,36.0,1.0,2.0,16.0,10.0,1.0,2.0,1.0,0.0,0.0,69.0,0.0,0.0,9.0,0.0,40.0,20.0,0,0
2015-10-15,35906,109,559,378,3,1,1,20,4,107,0,18,34,130.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,199.0,0.0,20.0,3.0,0.0,0.0,2.0,7.0,121.0,66.0,26.0,84.0,7.0,0.0,131.0,0.0,203.0,2.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,140.0,5.0,9.0,40.0,18.0,3.0,3.0,0.0,4.0,0.0,188.0,34.0,0.0,34.0,0.0,46.0,142.0,0,0
2015-10-16,57598,39,634,648,3,0,0,100,0,28,170,6,68,336.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,82.0,0.0,266.0,3.0,0.0,1.0,0.0,2.0,2.0,306.0,40.0,2.0,3.0,0.0,346.0,0.0,336.0,0.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,283.0,10.0,0.0,38.0,9.0,7.0,3.0,0.0,0.0,1.0,134.0,217.0,0.0,8.0,0.0,81.0,262.0,0,0
2015-10-17,24496,98,145,222,7,0,0,50,0,10,0,3,24,104.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,111.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,50.0,35.0,23.0,1.0,3.0,0.0,108.0,0.0,101.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,96.0,1.0,0.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,62.0,50.0,0.0,4.0,0.0,72.0,36.0,0,0
2015-10-18,3613,191,240,176,9,0,3,1,5,12,0,2,57,54.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,91.0,0.0,5.0,2.0,0.0,0.0,10.0,13.0,10.0,33.0,32.0,15.0,13.0,0.0,70.0,0.0,71.0,0.0,3.0,15.0,4.0,2.0,3.0,0.0,0.0,49.0,0.0,1.0,24.0,14.0,4.0,4.0,2.0,0.0,0.0,98.0,0.0,0.0,16.0,5.0,73.0,4.0,0,0
2015-10-19,17812,216,480,336,2,1,1,25,3,20,1081,9,94,128.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,153.0,0.0,39.0,3.0,0.0,0.0,15.0,4.0,69.0,46.0,61.0,15.0,33.0,0.0,147.0,0.0,166.0,4.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,137.0,5.0,1.0,40.0,8.0,3.0,1.0,0.0,0.0,0.0,170.0,25.0,0.0,46.0,1.0,82.0,66.0,0,0
2015-10-20,2289,24,275,154,4,0,2,2,6,10,0,8,63,68.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,92.0,0.0,2.0,0.0,0.0,0.0,12.0,18.0,0.0,24.0,40.0,12.0,18.0,0.0,64.0,0.0,67.0,2.0,0.0,15.0,7.0,2.0,1.0,0.0,0.0,38.0,8.0,1.0,27.0,11.0,7.0,2.0,0.0,0.0,0.0,94.0,0.0,0.0,26.0,5.0,56.0,7.0,0,0
2015-10-21,8940,21,231,169,9,0,6,1,14,35,0,8,68,49.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,68.0,0.0,32.0,3.0,0.0,1.0,10.0,8.0,0.0,47.0,37.0,10.0,9.0,0.0,84.0,0.0,78.0,4.0,0.0,10.0,4.0,5.0,2.0,0.0,0.0,29.0,5.0,7.0,41.0,11.0,5.0,3.0,0.0,2.0,0.0,103.0,0.0,0.0,13.0,4.0,47.0,39.0,0,0
2015-10-22,3079,63,222,143,7,1,1,1,0,11,0,10,73,36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,68.0,0.0,3.0,5.0,0.0,2.0,2.0,7.0,1.0,22.0,42.0,2.0,9.0,0.0,65.0,0.0,41.0,0.0,0.0,24.0,7.0,3.0,1.0,0.0,0.0,27.0,0.0,2.0,25.0,13.0,7.0,2.0,0.0,0.0,0.0,76.0,0.0,0.0,18.0,1.0,44.0,13.0,0,0
2015-10-23,2797,88,189,157,1,0,2,2,7,23,0,11,57,49.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,80.0,0.0,4.0,2.0,0.0,2.0,1.0,17.0,0.0,26.0,40.0,1.0,17.0,0.0,68.0,0.0,61.0,0.0,0.0,19.0,3.0,3.0,0.0,0.0,0.0,45.0,1.0,5.0,26.0,5.0,1.0,2.0,0.0,0.0,1.0,86.0,0.0,0.0,12.0,3.0,42.0,29.0,0,0
2015-10-24,10749,92,211,251,13,0,0,0,0,12,0,6,47,79.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,117.0,0.0,28.0,1.0,0.0,0.0,0.0,16.0,85.0,9.0,36.0,0.0,76.0,0.0,70.0,0.0,121.0,4.0,1.0,8.0,6.0,2.0,4.0,0.0,0.0,118.0,6.0,0.0,10.0,5.0,4.0,3.0,0.0,0.0,0.0,61.0,85.0,0.0,22.0,0.0,120.0,4.0,0,0
2015-10-25,7686,268,208,255,6,0,0,0,0,14,4350,0,39,120.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,129.0,0.0,5.0,1.0,0.0,0.0,2.0,6.0,91.0,19.0,17.0,2.0,6.0,0.0,127.0,0.0,120.0,4.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,84.0,4.0,1.0,40.0,4.0,2.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,13.0,0.0,23.0,99.0,0,0
2015-10-26,9469,150,290,145,4,0,2,20,6,27,0,8,40,57.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,80.0,0.0,4.0,2.0,0.0,1.0,12.0,9.0,25.0,23.0,16.0,18.0,9.0,0.0,59.0,0.0,62.0,4.0,0.0,13.0,6.0,1.0,0.0,0.0,0.0,62.0,4.0,0.0,12.0,2.0,2.0,3.0,0.0,1.0,0.0,61.0,25.0,0.0,31.0,5.0,43.0,7.0,0,0
2015-10-27,904,7,120,81,2,0,6,3,21,10,0,7,42,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,46.0,0.0,6.0,0.0,0.0,1.0,11.0,8.0,0.0,11.0,21.0,11.0,9.0,0.0,32.0,0.0,40.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,33.0,2.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,4.0,3.0,41.0,4.0,0,0
2015-10-28,6315,12,376,238,2,1,0,0,1,28,4410,8,38,111.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,118.0,0.0,12.0,3.0,0.0,0.0,8.0,15.0,87.0,7.0,16.0,8.0,15.0,0.0,110.0,0.0,120.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,8.0,1.0,35.0,89.0,0,0
2015-10-29,11516,17,245,191,3,0,2,38,2,8,0,9,33,86.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,112.0,0.0,0.0,2.0,0.0,0.0,4.0,12.0,28.0,45.0,25.0,4.0,20.0,0.0,90.0,0.0,108.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,76.0,38.0,0.0,30.0,0.0,53.0,31.0,0,0
2015-10-30,4368,86,175,168,2,1,0,2,2,12,0,11,45,55.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,90.0,0.0,1.0,2.0,0.0,0.0,1.0,13.0,9.0,50.0,20.0,1.0,22.0,0.0,70.0,0.0,67.0,0.0,0.0,16.0,6.0,4.0,0.0,0.0,0.0,59.0,2.0,0.0,17.0,11.0,4.0,0.0,0.0,0.0,0.0,67.0,25.0,1.0,2.0,5.0,73.0,13.0,0,0
2015-10-31,18885,105,185,277,14,2,1,31,1,8,0,15,46,80.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,142.0,0.0,3.0,1.0,0.0,3.0,0.0,9.0,92.0,11.0,31.0,0.0,53.0,0.0,93.0,0.0,123.0,2.0,1.0,10.0,4.0,5.0,0.0,1.0,0.0,106.0,2.0,1.0,23.0,7.0,4.0,2.0,1.0,0.0,0.0,98.0,48.0,0.0,11.0,1.0,113.0,21.0,0,0
2015-11-01,1515,93,104,91,2,1,0,0,0,15,0,3,26,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,42.0,1.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,22.0,21.0,3.0,3.0,0.0,43.0,0.0,22.0,2.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,8.0,7.0,33.0,1.0,0,0
2015-11-02,2255,104,255,115,0,2,0,0,0,46,600,7,19,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,52.0,0.0,12.0,1.0,0.0,0.0,15.0,5.0,10.0,18.0,17.0,14.0,6.0,0.0,45.0,0.0,48.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,8.0,1.0,1.0,0.0,0.0,0.0,55.0,10.0,0.0,9.0,1.0,43.0,12.0,0,0
